,scores,predscores,tmhalfsc,opphalfsc,patt,ypa,comppct,ratt,ypr,int_pct,sack_pct,sack_yd_pct,fum_pct
2116,13.000000000000005,26.0,0.0,7.0,12.0,3.5833333333333304,0.666666666666667,9.0,2.88888888888889,0.0,0.14285714285714302,-1.0,0.0434782608695652
2117,20.000000000000004,19.5,3.0,16.0,8.0,7.75,0.375,18.0,4.77777777777778,0.0,0.111111111111111,-0.666666666666667,0.037037037037037
2118,17.0,18.0,14.0,28.0,23.0,5.78260869565217,0.565217391304348,9.0,7.0,0.0,0.0416666666666667,-0.0416666666666667,0.0
2119,6.999999999999996,17.5,0.0,14.0,13.0,4.07692307692308,0.615384615384615,11.0,4.63636363636364,0.0,0.0714285714285714,-0.5,0.04
2120,9.0,14.25,0.0,13.0,11.0,5.27272727272727,0.6363636363636359,11.0,-0.0909090909090909,0.18181818181818202,0.0,0.0,0.0
2121,10.000000000000004,19.0,7.0,6.0,20.0,6.7,0.65,13.0,3.38461538461538,0.0,0.0,0.0,0.0606060606060606
2122,16.0,21.0,10.0,17.0,18.0,4.77777777777778,0.7777777777777779,13.0,3.4615384615384603,0.0,0.0526315789473684,0.0,0.0
2123,22.999999999999996,20.75,15.0,0.0,24.0,6.125,0.75,16.0,2.8125,0.0,0.0,0.0,0.0
2124,27.999999999999982,27.25,28.0,3.0,13.0,12.076923076923098,0.8461538461538459,10.0,5.2,0.0,0.0714285714285714,-0.6428571428571429,0.0
2125,24.00000000000004,23.5,7.0,24.0,15.0,7.86666666666667,0.733333333333333,8.0,4.0,0.0666666666666667,0.11764705882352902,-0.882352941176471,0.04
2126,6.00000000000001,20.75,6.0,14.0,17.0,4.35294117647059,0.882352941176471,13.0,5.846153846153849,0.0,0.15,-1.3,0.0303030303030303
2127,25.99999999999995,20.5,10.0,3.0,18.0,7.27777777777778,0.666666666666667,13.0,4.0,0.0,0.14285714285714302,-1.04761904761905,0.0294117647058824
2128,20.000000000000004,25.0,20.0,10.0,29.0,6.448275862068971,0.655172413793103,14.0,4.357142857142859,0.0,0.0,0.0,0.0
2129,17.0,20.75,17.0,0.0,17.0,9.823529411764712,0.7058823529411771,16.0,1.9375,0.0,0.10526315789473699,-0.526315789473684,0.0
2130,33.99999999999999,23.0,13.0,0.0,16.0,6.5625,0.625,16.0,5.5,0.0,0.0588235294117647,-0.588235294117647,0.0
2131,20.000000000000004,16.0,10.0,0.0,21.0,7.571428571428571,0.80952380952381,20.0,2.3,0.0,0.0,0.0,0.024390243902439
2132,13.999999999999986,20.25,7.0,14.0,20.0,3.35,0.5,9.0,3.0,0.0,0.0909090909090909,-0.8636363636363641,0.0
2133,6.00000000000001,21.0,3.0,10.0,19.0,6.73684210526316,0.736842105263158,13.0,5.53846153846154,0.0,0.0952380952380952,-0.857142857142857,0.0294117647058824
2134,10.000000000000004,21.75,3.0,10.0,17.0,3.5294117647058796,0.588235294117647,8.0,6.0,0.0,0.0555555555555556,-0.555555555555556,0.0
2135,24.00000000000004,27.0,10.0,17.0,23.0,4.73913043478261,0.652173913043478,12.0,8.83333333333333,0.0434782608695652,0.0416666666666667,-0.29166666666666696,0.0
2136,17.0,18.0,10.0,21.0,15.0,4.8,0.6,16.0,6.3125,0.0,0.0625,-0.1875,0.03125
2137,25.0,20.25,10.0,7.0,16.0,7.1875,0.5625,12.0,5.66666666666667,0.0,0.111111111111111,-0.7777777777777779,0.0
2138,29.99999999999999,22.5,17.0,0.0,15.0,6.93333333333333,0.733333333333333,23.0,4.56521739130435,0.0,0.0,0.0,0.0
2139,21.0,24.75,14.0,20.0,9.0,12.555555555555598,0.8888888888888891,7.0,11.0,0.0,0.18181818181818202,-2.0,0.111111111111111
2140,18.999999999999964,16.75,10.0,7.0,8.0,6.5,0.75,15.0,4.4666666666666694,0.0,0.0,0.0,0.0434782608695652
2141,25.99999999999995,23.25,16.0,0.0,16.0,5.875,0.625,21.0,6.66666666666667,0.0,0.157894736842105,-1.31578947368421,0.025
2142,10.000000000000004,19.0,7.0,21.0,12.0,8.33333333333333,0.5,6.0,3.1666666666666696,0.0,0.25,-2.0,0.0
2143,29.99999999999999,25.5,6.0,17.0,21.0,8.90476190476191,0.6190476190476191,14.0,3.28571428571429,0.0476190476190476,0.0,0.0,0.0
2144,13.999999999999986,20.25,1.0,35.0,18.0,3.88888888888889,0.444444444444444,5.0,1.6,0.0555555555555556,0.1,-0.75,0.04
2145,13.999999999999986,22.0,14.0,6.0,18.0,6.44444444444444,0.7777777777777779,17.0,3.88235294117647,0.0,0.0,0.0,0.0
2146,22.0,21.5,13.0,3.0,15.0,12.2,0.8,18.0,3.11111111111111,0.0,0.0625,-0.3125,0.0
2147,6.999999999999996,19.0,0.0,19.0,18.0,5.05555555555556,0.555555555555556,17.0,5.588235294117651,0.111111111111111,0.0,0.0,0.0285714285714286
2148,6.999999999999996,25.25,7.0,12.0,12.0,5.5,0.5,15.0,4.0,0.0,0.14285714285714302,-1.07142857142857,0.0344827586206897
2149,33.99999999999999,18.25,14.0,3.0,11.0,10.1818181818182,0.7272727272727271,17.0,4.41176470588235,0.0,0.214285714285714,-1.14285714285714,0.032258064516129
2150,9.0,16.5,3.0,10.0,18.0,4.2222222222222205,0.7222222222222221,11.0,3.0,0.0,0.0,0.0,0.0
2151,17.0,20.25,0.0,14.0,14.0,3.5,0.3571428571428571,10.0,4.1,0.14285714285714302,0.125,-0.4375,0.0384615384615385
2152,33.99999999999999,23.25,10.0,21.0,15.0,5.93333333333333,0.733333333333333,10.0,4.0,0.0666666666666667,0.0,0.0,0.04
2153,26.999999999999975,21.75,17.0,13.0,23.0,4.65217391304348,0.5217391304347829,9.0,3.0,0.0,0.0416666666666667,-0.4166666666666671,0.0303030303030303
2154,10.000000000000004,19.25,7.0,21.0,16.0,8.4375,0.5,15.0,2.53333333333333,0.0,0.111111111111111,-1.11111111111111,0.0
2155,17.0,28.5,0.0,24.0,13.0,6.46153846153846,0.7692307692307689,9.0,3.3333333333333304,0.0769230769230769,0.0,0.0,0.0
2156,17.0,20.5,10.0,7.0,23.0,3.43478260869565,0.565217391304348,14.0,5.14285714285714,0.0,0.08,-0.2,0.0256410256410256
2157,17.0,19.25,10.0,20.0,15.0,7.86666666666667,0.46666666666666706,6.0,5.83333333333333,0.0666666666666667,0.11764705882352902,-1.1764705882352902,0.0434782608695652
2158,27.999999999999982,26.5,14.0,24.0,23.0,6.1304347826087,0.608695652173913,16.0,3.5625,0.0,0.0,0.0,0.0
2159,24.00000000000004,21.0,17.0,3.0,21.0,9.952380952380949,0.7619047619047621,6.0,4.5,0.0,0.125,-0.833333333333333,0.0
2160,13.999999999999986,28.75,14.0,17.0,18.0,8.27777777777778,0.833333333333333,17.0,3.3529411764705896,0.0,0.0526315789473684,-0.315789473684211,0.0277777777777778
2161,21.0,23.0,21.0,13.0,21.0,4.38095238095238,0.523809523809524,6.0,1.16666666666667,0.0,0.0,0.0,0.037037037037037
2162,10.000000000000004,19.0,0.0,28.0,18.0,3.3333333333333304,0.444444444444444,17.0,4.17647058823529,0.111111111111111,0.1,-0.85,0.027027027027027
2163,24.00000000000004,22.75,21.0,14.0,16.0,11.25,0.8125,13.0,4.6153846153846105,0.0625,0.0588235294117647,-0.23529411764705901,0.0
